C:\Users\pindus\Desktop\SITLess_Data\EXP1\COG\POST\FC\SL003\SL003_FCS6AA.edat3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,24,222,,,1,0.9,474.5555556,1500,,0.958333333,395.9130435,TrialProc,TrialList,flankerIL.jpg,1,1,Keyboard,3,7,102332,160,1,465,102797,11,1,24,Incon
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,25,211,,,4,0.909090909,475.6,1302,,0.96,399.625,TrialProc,TrialList,flankerIR.jpg,1,4,Keyboard,2,7,103999,160,4,485,104484,7,1,25,Incon
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,26,221,,,1,0.916666667,478.0909091,1302,,0.961538462,403.76,TrialProc,TrialList,flankerIL.jpg,1,1,Keyboard,2,10,105471,160,1,503,105974,10,1,26,Incon
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,27,112,1,350.0666667,4,,,1500,,0.962962963,404.2307692,TrialProc,TrialList,flankerCR.jpg,1,4,Keyboard,3,10,106943,160,4,416,107359,2,1,27,Cong
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,28,213,,,4,0.923076923,478.25,1698,,0.964285714,407.037037,TrialProc,TrialList,flankerIR.jpg,1,4,Keyboard,2,7,108610,160,4,480,109090,9,1,28,Incon
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,29,213,,,4,0.928571429,479.6923077,1698,,0.965517241,410.25,TrialProc,TrialList,flankerIR.jpg,1,4,Keyboard,2,10,110478,160,4,497,110975,9,1,29,Incon
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,30,122,1,350.6875,1,,,1500,,0.966666667,408.5172414,TrialProc,TrialList,flankerCL.jpg,1,1,Keyboard,2,10,112346,160,1,360,112706,5,1,30,Cong
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,31,223,,,1,0.933333333,478,1698,,0.967741935,410.1,TrialProc,TrialList,flankerIL.jpg,1,1,Keyboard,2,7,114013,159,1,456,114469,12,1,31,Incon
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,32,112,1,353.5882353,4,,,1500,,0.96875,409.7741935,TrialProc,TrialList,flankerCR.jpg,1,4,Keyboard,2,11,115881,159,4,400,116281,2,1,32,Cong
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,33,121,1,355.2777778,1,,,1302,,0.96969697,408.96875,TrialProc,TrialList,flankerCL.jpg,1,1,Keyboard,2,7,117547,160,1,384,117931,4,1,33,Cong
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,34,211,,,4,0.9375,480.4666667,1302,,0.970588235,412.1818182,TrialProc,TrialList,flankerIR.jpg,1,4,Keyboard,3,10,119019,160,4,515,119534,7,1,34,Incon
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,35,112,1,360.2631579,4,,,1500,,0.971428571,413.2941176,TrialProc,TrialList,flankerCR.jpg,1,4,Keyboard,3,10,120491,160,4,450,120941,2,1,35,Cong
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,36,122,1,366.25,1,,,1500,,0.972222222,415.2,TrialProc,TrialList,flankerCL.jpg,1,1,Keyboard,2,7,122158,160,1,480,122638,5,1,36,Cong
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,37,213,,,4,0.882352941,,1698,,0.945945946,,TrialProc,TrialList,flankerIR.jpg,0,4,Keyboard,2,7,123825,159,1,607,124432,9,1,37,Incon
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,38,221,,,1,0.888888889,488.5,1302,,0.947368421,420.5833333,TrialProc,TrialList,flankerIL.jpg,1,1,Keyboard,2,11,125693,159,1,609,126302,10,1,38,Incon
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,39,221,,,1,0.894736842,489.4705882,1302,,0.948717949,422.8648649,TrialProc,TrialList,flankerIL.jpg,1,1,Keyboard,2,11,127165,160,1,505,127670,10,1,39,Incon
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,40,111,1,365.9047619,4,,,1302,,0.95,421.1842105,TrialProc,TrialList,flankerCR.jpg,1,4,Keyboard,2,10,128637,160,4,359,128996,1,1,40,Cong
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,41,113,1,363.1363636,4,,,1698,,0.951219512,418.2051282,TrialProc,TrialList,flankerCR.jpg,1,4,Keyboard,2,10,130109,160,4,305,130414,3,1,41,Cong
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,42,221,,,1,0.9,498.7777778,1302,,0.952380952,424.175,TrialProc,TrialList,flankerIL.jpg,1,1,Keyboard,2,10,131977,160,1,657,132634,10,1,42,Incon
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,43,221,,,1,0.904761905,500.3684211,1302,,0.953488372,426.7317073,TrialProc,TrialList,flankerIL.jpg,1,1,Keyboard,3,10,133449,160,1,529,133978,10,1,43,Incon
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,44,212,,,4,0.909090909,503.25,1500,,0.954545455,429.8571429,TrialProc,TrialList,flankerIR.jpg,1,4,Keyboard,3,10,134921,160,4,558,135479,8,1,44,Incon
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,45,123,1,363.3913043,1,,,1698,,0.955555556,428.4418605,TrialProc,TrialList,flankerCL.jpg,1,1,Keyboard,2,7,136588,160,1,369,136957,6,1,45,Cong
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,46,121,1,361.0416667,1,,,1302,,0.956521739,425.6818182,TrialProc,TrialList,flankerCL.jpg,1,1,Keyboard,2,10,138456,160,1,307,138763,4,1,46,Cong
FC,3,1,A,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">13751062443343</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2021-08-22T17:54:23Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",S,SL003_FCS6AA,6,1.0.0.262,1,143.998,-1420154225,Full,3.0.3.80,3.0.3.80,8/22/21,8/22/21 17:54,12:54:23,3.0.3.82,Keyboard,A,Keyboard,-999999,15,27870,0,1,1,1,1,BlockProc,BlockList,47,121,1,358.52,1,,,1302,,0.957446809,422.8444444,TrialProc,TrialList,flankerCL.jpg,1,1,Keyboard,3,10,139928,160,1,298,140226,4,1,47,Cong
